"","ID","TYPE","LENGTH","DIAMETER","INVERT_Z1","INVERT_Z2","MATERIAL","MUNIC_NAME","BASIN","Shape__Length","SOURCEDATE","Year","Month"
"5684","2023D003P009","PIPE",29,"15",-1.15,-1.35,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",6.096133137,"Jan-15","15","Jan"
"5685","2023D003P010","PIPE",8,"15",-1.15,-1.25,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",3.438226438,"Jan-15","15","Jan"
"5686","2023D003P067","PIPE",50,"15",-1.55,-1.75,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",16.99218643,"Jan-15","15","Jan"
"5687","2023D003P068","PIPE",22,"15",-1.75,-1.85,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",7.45643568,"Jan-15","15","Jan"
"5688","2023D003P069","PIPE",115,"18",-0.05,-0.05,"CORRUGATED METAL PIPE","MIAMI LAKES","C8",39.08348534,"Jan-15","15","Jan"
"5689","2023D003P053","PIPE",18,"15",-0.05,-0.15,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",6.11542985,"Jan-15","15","Jan"
"5690","2023D003P052","PIPE",26,"15",-0.05,-0.15,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",8.833161821,"Jan-15","15","Jan"
"5691","2023D003P054","PIPE",100,"18",1.45,1.45,"CORRUGATED METAL PIPE","MIAMI LAKES","C8",33.92272651,"Jan-15","15","Jan"
"5692","2023D003P081","PIPE",100,"15",1.75,1.75,"CORRUGATED METAL PIPE","MIAMI LAKES","C8",33.86314068,"Jan-15","15","Jan"
"5693","2023D003P079","PIPE",19,"15",-1.95,-2.05,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",6.468938414,"Jan-15","15","Jan"
"5694","2023D003P080","PIPE",5,"15",-0.15,-0.25,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",2.710907099,"Jan-15","15","Jan"
"5695","2023D003P077","PIPE",30,"15",-0.85,-0.95,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",10.16208914,"Jan-15","15","Jan"
"5696","2023D003P078","PIPE",55,"18",-1.15,-1.15,"CORRUGATED METAL PIPE","MIAMI LAKES","C8",18.72580958,"Jan-15","15","Jan"
"5697","2023D003P073","PIPE",175,"18",1.35,1.35,"CORRUGATED METAL PIPE","MIAMI LAKES","C8",58.67722952,"Jan-15","15","Jan"
"5698","2023D003P071","PIPE",20,"15",0.35,0.25,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",4.542920404,"Jan-15","15","Jan"
"5699","2023D003P072","PIPE",11,"15",-1.75,-1.85,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",3.106111924,"Jan-15","15","Jan"
"5700","2023D003P076","PIPE",100,"18",1.25,1.25,"CORRUGATED METAL PIPE","MIAMI LAKES","C8",36.59536913,"Jan-15","15","Jan"
"5701","2023D003P075","PIPE",8,"15",0.85,0.75,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",3.39768781,"Jan-15","15","Jan"
"5702","2023D003P074","PIPE",19,"15",-0.85,-0.95,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",7.476433351,"Jan-15","15","Jan"
"5703","2023D003P065","PIPE",5,"15",0.15,0.05,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",2.382844158,"Jan-15","15","Jan"
"5704","2023D003P064","PIPE",22,"15",-1.65,-1.75,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",9.814405599,"Jan-15","15","Jan"
"5705","2023D003P063","PIPE",125,"18",-0.45,-0.45,"CORRUGATED METAL PIPE","MIAMI LAKES","C8",42.32935025,"Jan-15","15","Jan"
"5706","2023D003P062","PIPE",10,"15",-0.55,-0.65,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",3.404701928,"Jan-15","15","Jan"
"5707","2023D003P061","PIPE",20,"15",-1.05,-1.15,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",6.809681368,"Jan-15","15","Jan"
"5708","2023D003P060","PIPE",55,"18",NA,-0.85,"CORRUGATED METAL PIPE","MIAMI LAKES","C8",18.62495321,"Jan-15","15","Jan"
"5709","2023D003P059","PIPE",140,"18",-0.35,NA,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",47.40881861,"Jan-15","15","Jan"
"5710","2023D003P058","PIPE",30,"15",-0.25,-0.35,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",10.20459937,"Jan-15","15","Jan"
"5711","2023D003P057","PIPE",90,"18",0.95,0.95,"CORRUGATED METAL PIPE","MIAMI LAKES","C8",30.63988868,"Jan-15","15","Jan"
"5712","2023D003P055","PIPE",6,"15",-1.05,-1.15,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",2.709612892,"Jan-15","15","Jan"
"5713","2023D003P056","PIPE",16,"15",-1.05,-1.15,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",6.717794151,"Jan-15","15","Jan"
"5714","2023D003P049","PIPE",6,"15",-0.35,-0.45,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",2.450823242,"Jan-15","15","Jan"
"5715","2023D003P050","PIPE",15,"15",-0.35,-0.45,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",6.776584751,"Jan-15","15","Jan"
"5716","2023D003P051","PIPE",60,"18",1.95,1.95,"CORRUGATED METAL PIPE","MIAMI LAKES","C8",20.36143059,"Jan-15","15","Jan"
"5717","2023D003P001","PIPE",42,"15",-1.1,-1.2,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",17.9545767,"Jan-15","15","Jan"
"5718","2023D003P002","PIPE",35,"18",1.31,1.31,"CORRUGATED METAL PIPE","MIAMI LAKES","C8",11.8800925,"Jan-15","15","Jan"
"5719","2023D003P003","PIPE",25,"18",-0.1,-0.1,"CORRUGATED METAL PIPE","MIAMI LAKES","C8",10.5035313,"Jan-15","15","Jan"
"5720","2023D003P004","PIPE",20,"15",-0.1,-0.2,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",9.795907166,"Jan-15","15","Jan"
"5721","2023D003P005","PIPE",13,"15",0.95,-0.3,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",2.542041606,"Jan-15","15","Jan"
"5722","2023D003P006","PIPE",35,"18",2.35,2.35,"CORRUGATED METAL PIPE","MIAMI LAKES","C8",9.769268929,"Jan-15","15","Jan"
"5723","2023D003P070","PIPE",46,"15",-1.05,-1.25,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",16.50888783,"Jan-15","15","Jan"
"5724","2023D005P004","PIPE",26,"18",0.22,-0.14,"CORRUGATED METAL PIPE","MIAMI LAKES","C8",10.90530874,"Sep-14","14","Sep"
"5725","2023D005P008","PIPE",40,"18",0.45,-0.55,"CORRUGATED METAL PIPE","MIAMI LAKES","C8",9.863748459,"Sep-14","14","Sep"
"5726","2023D016P004","PIPE",84,"15",-0.04,-2.7,"POLYVINYL PIPE","MIAMI LAKES","C8",28.83685048,"Jan-16","16","Jan"
"5727","2023D016P005","PIPE",72,"15",0.19,0.12,"POLYVINYL PIPE","MIAMI LAKES","C8",29.27006887,"Jan-16","16","Jan"
"5728","2023D016P006","PIPE",55,"15",-0.24,-2.39,"POLYVINYL PIPE","MIAMI LAKES","C8",16.11328987,"Jan-16","16","Jan"
"5729","2023D016P007","PIPE",61,"15",0.4,-2.39,"POLYVINYL PIPE","MIAMI LAKES","C8",21.83793049,"Jan-16","16","Jan"
"5730","2023D016P003","PIPE",21,"15",1.65,1.65,"POLYVINYL PIPE","MIAMI LAKES","C8",8.046685541,"Jan-16","16","Jan"
"5731","2023D016P001","PIPE",104,"15",1.65,1.65,"POLYVINYL PIPE","MIAMI LAKES","C8",38.24209848,"Jan-16","16","Jan"
"5732","2023D016P008","PIPE",120,"15",-0.26,-0.36,"POLYVINYL PIPE","MIAMI LAKES","C8",41.94416787,"Jan-16","16","Jan"
"5733","2023D016P009","PIPE",117,"15",1.65,1.65,"POLYVINYL PIPE","MIAMI LAKES","C8",40.04462538,"Jan-16","16","Jan"
"5734","2023D016P010","PIPE",40,"15",1.65,1.65,"POLYVINYL PIPE","MIAMI LAKES","C8",15.81601823,"Jan-16","16","Jan"
"5735","2023D016P011","PIPE",110,"15",0.99,0.39,"POLYVINYL PIPE","MIAMI LAKES","C8",36.00092207,"Jan-16","16","Jan"
"5736","2023D016P012","PIPE",125,"15",1.26,0.38,"POLYVINYL PIPE","MIAMI LAKES","C8",40.82674986,"Jan-16","16","Jan"
"5737","2023D016P013","PIPE",96,"15",0.57,-0.16,"POLYVINYL PIPE","MIAMI LAKES","C8",33.01937739,"Jan-16","16","Jan"
"5738","2023D016P014","PIPE",116,"15",-0.16,-0.44,"POLYVINYL PIPE","MIAMI LAKES","C8",38.28442918,"Jan-16","16","Jan"
"5739","2023D016P015","PIPE",82,"15",-0.45,-0.45,"POLYVINYL PIPE","MIAMI LAKES","C8",28.58685829,"Jan-16","16","Jan"
"5740","2023D016P016","PIPE",26,"15",1.65,1.65,"POLYVINYL PIPE","MIAMI LAKES","C8",10.61122317,"Jan-16","16","Jan"
"5741","2023D016P017","PIPE",30,"15",1.65,1.65,"POLYVINYL PIPE","MIAMI LAKES","C8",13.17401827,"Jan-16","16","Jan"
"5742","2023D016P018","PIPE",145,"15",1.65,1.65,"POLYVINYL PIPE","MIAMI LAKES","C8",47.5874383,"Jan-16","16","Jan"
"5743","2023D016P019","PIPE",90,"15",1.65,1.65,"POLYVINYL PIPE","MIAMI LAKES","C8",29.15599919,"Jan-16","16","Jan"
"5744","2023D016P020","PIPE",113,"15",1.65,1.65,"POLYVINYL PIPE","MIAMI LAKES","C8",45.99806535,"Jan-16","16","Jan"
"5745","2023D016P021","PIPE",58,"15",1.65,1.65,"POLYVINYL PIPE","MIAMI LAKES","C8",21.28916688,"Jan-16","16","Jan"
"5746","2023D016P022","PIPE",55,"15",1.65,1.65,"POLYVINYL PIPE","MIAMI LAKES","C8",24.52944332,"Jan-16","16","Jan"
"5747","2023D016P023","PIPE",50,"15",1.65,1.65,"POLYVINYL PIPE","MIAMI LAKES","C8",16.82123758,"Jan-16","16","Jan"
"5748","2023D016P024","PIPE",23,"15",1.65,1.65,"POLYVINYL PIPE","MIAMI LAKES","C8",9.999247049,"Jan-16","16","Jan"
"5749","2023D016P025","PIPE",75,"15",1.65,1.65,"POLYVINYL PIPE","MIAMI LAKES","C8",36.75626556,"Jan-16","16","Jan"
"5750","2023D016P026","PIPE",34,"15",1.65,1.65,"POLYVINYL PIPE","MIAMI LAKES","C8",10.71906831,"Jan-16","16","Jan"
"5751","2023D016P027","PIPE",54,"15",-1.05,-1.05,"POLYVINYL PIPE","MIAMI LAKES","C8",27.16330843,"Jan-16","16","Jan"
"5752","2023D016P028","PIPE",40,"15",-0.6,-1.05,"POLYVINYL PIPE","MIAMI LAKES","C8",16.06381021,"Jan-16","16","Jan"
"5753","2023D016P029","PIPE",59,"15",-0.6,-0.7,"POLYVINYL PIPE","MIAMI LAKES","C8",21.53607413,"Jan-16","16","Jan"
"5754","2023D016P030","PIPE",47,"15",-0.66,-0.7,"POLYVINYL PIPE","MIAMI LAKES","C8",17.96464607,"Jan-16","16","Jan"
"5755","2023D016P031","PIPE",57,"15",0.15,-0.27,"POLYVINYL PIPE","MIAMI LAKES","C8",16.94727782,"Jan-16","16","Jan"
"5756","2023D016P032","PIPE",75,"15",1.65,1.65,"POLYVINYL PIPE","MIAMI LAKES","C8",19.93729654,"Jan-16","16","Jan"
"5757","2023D016P033","PIPE",17,"15",-0.7,-0.35,"POLYVINYL PIPE","MIAMI LAKES","C8",5.309697777,"Jan-16","16","Jan"
"5758","2023D016P034","PIPE",78,"15",0.09,-0.1,"POLYVINYL PIPE","MIAMI LAKES","C8",34.43962557,"Jan-16","16","Jan"
"5759","2023D016P035","PIPE",59,"15",0.12,-0.3,"POLYVINYL PIPE","MIAMI LAKES","C8",22.1030778,"Jan-16","16","Jan"
"5760","2023D016P002","PIPE",24,"15",1.65,1.65,"POLYVINYL PIPE","MIAMI LAKES","C8",6.356324732,"Jan-16","16","Jan"
"5761","2023S154P042","PIPE",108,"15",NA,NA,NA,"MIAMI LAKES","C8",37.92107758,"Jan-15","15","Jan"
"5762","2023D005P001","PIPE",26,"18",1.05,0.47,"CORRUGATED METAL PIPE","MIAMI LAKES","C8",10.05290349,"Sep-14","14","Sep"
"5763","2023D005P002","PIPE",64,"18",0.8,0.4,"CORRUGATED METAL PIPE","MIAMI LAKES","C8",22.68463016,"Sep-14","14","Sep"
"5764","2023D005P003","PIPE",26,"18",0.33,0.21,"CORRUGATED METAL PIPE","MIAMI LAKES","C8",11.1467905,"Sep-14","14","Sep"
"5765","2023D005P005","PIPE",25,"4",3.57,NA,"POLYVINYL PIPE","MIAMI LAKES","C8",10.13092985,"Sep-14","14","Sep"
"5766","2023D005P006","PIPE",25,"4",3.5,NA,"POLYVINYL PIPE","MIAMI LAKES","C8",8.856920049,"Sep-14","14","Sep"
"5767","2022D003P103","PIPE",150,"8",3.52,0.27,"CORRUGATED METAL PIPE","MIAMI LAKES","C8",51.3966068,"Jan-12","12","Jan"
"5768","2022D050P002","PIPE",58,"15",1.45,-0.35,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",20.45439674,"Jun-12","12","Jun"
"5769","2022D050P001","PIPE",145,"15",1.24,1.3,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",54.66391629,"Jun-12","12","Jun"
"5770","2022D050P003","PIPE",50,"15",1.25,1.25,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",16.93246824,"Jun-12","12","Jun"
"5771","2022D050P004","PIPE",80,"15",1.25,1.25,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",28.25471467,"Jun-12","12","Jun"
"5772","2022D050P005","PIPE",118,"15",1.32,1.25,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",44.00319268,"Jun-12","12","Jun"
"5773","2022D050P009","PIPE",68,"15",1.45,-0.42,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",24.27194377,"Jun-12","12","Jun"
"5774","2022D050P008","PIPE",168,"15",1.58,1.29,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",65.20623021,"Jun-12","12","Jun"
"5775","2022D050P007","PIPE",74,"15",1.61,1.59,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",30.30308701,"Jun-12","12","Jun"
"5776","2022D050P006","PIPE",100,"15",1.89,1.51,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",33.53373579,"Jun-12","12","Jun"
"5777","2022D066P001","PIPE",88,"15",1.49,1.46,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",30.03898814,"Jun-12","12","Jun"
"5778","2022D066P002","PIPE",132,"15",1.47,1.4,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",45.00365475,"Jun-12","12","Jun"
"5779","2022D066P003","PIPE",99,"15",1.44,1.41,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",33.8029382,"Jun-12","12","Jun"
"5780","2022D066P057","PIPE",99,"15",1.48,1.47,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",33.23657689,"Jun-12","12","Jun"
"5781","2022D066P059","PIPE",118,"15",1.52,1.44,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",40.24707637,"Jun-12","12","Jun"
"5782","2022D066P060","PIPE",58,"15",1.37,1.37,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",16.93116715,"Jun-12","12","Jun"
"5783","2022D066P013","PIPE",133,"15",1.44,1.41,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",45.0241307,"Jun-12","12","Jun"
"5784","2022D066P014","PIPE",90,"15",1.41,1.3,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",31.04451307,"Jun-12","12","Jun"
"5785","2022D066P058","PIPE",67,"15",1.47,1.42,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",22.7917803,"Jun-12","12","Jun"
"5786","2022D066P063","PIPE",118,"15",1.46,1.42,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",40.20987733,"Jun-12","12","Jun"
"5787","2022D066P062","PIPE",65,"15",1.47,1.46,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",21.72284934,"Jun-12","12","Jun"
"5788","2022D066P064","PIPE",155,"15",1.5,1.46,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",53.53449698,"Jun-12","12","Jun"
"5789","2022D066P056","PIPE",55,"12",1.8,1.3,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",18.75931175,"Jun-12","12","Jun"
"5790","2022D066P017","PIPE",23,"15",1.47,1.42,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",7.723499987,"Jun-12","12","Jun"
"5791","2022D066P015","PIPE",54,"15",1.39,1.28,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",18.52770422,"Jun-12","12","Jun"
"5792","2022D066P016","PIPE",146.4,"15",1.52,1.51,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",50.1645802,"Jun-12","12","Jun"
"5793","2022D066P018","PIPE",96,"15",1.46,1.44,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",32.83582963,"Jun-12","12","Jun"
"5794","2022D066P004","PIPE",17.4,"15",1.47,1.44,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",10.87783299,"Jun-12","12","Jun"
"5795","2022D066P005","PIPE",87,"15",1.43,1.43,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",29.43810721,"Jun-12","12","Jun"
"5796","2022D066P006","PIPE",133,"15",1.46,1.44,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",45.13477972,"Jun-12","12","Jun"
"5797","2022D066P007","PIPE",99.8,"15",1.46,1.44,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",34.01913728,"Jun-12","12","Jun"
"5798","2022D066P008","PIPE",17,"15",1.45,1.42,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",5.845279292,"Jun-12","12","Jun"
"5799","2022D066P010","PIPE",133,"15",1.51,1.49,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",44.96267735,"Jun-12","12","Jun"
"5800","2022D066P011","PIPE",117,"15",1.47,1.13,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",39.92701174,"Jun-12","12","Jun"
"5801","2022D066P012","PIPE",42,"15",1.53,1.13,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",13.95225926,"Jun-12","12","Jun"
"5802","2022D066P009","PIPE",138.8,"15",1.41,1.09,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",46.49784259,"Jun-12","12","Jun"
"5803","2022D066P028","PIPE",55.2,"12",-0.56,-0.59,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",18.88535125,"Jun-12","12","Jun"
"5804","2022D066P029","PIPE",100,"15",1.13,0.97,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",33.9830563,"Jun-12","12","Jun"
"5805","2022D066P030","PIPE",119,"15",1.47,1.42,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",36.95965309,"Jun-12","12","Jun"
"5806","2022D066P033","PIPE",119,"15",1.48,1.46,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",36.28343075,"Jun-12","12","Jun"
"5807","2022D066P031","PIPE",118,"15",1.43,1.41,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",40.21892246,"Jun-12","12","Jun"
"5808","2022D066P034","PIPE",118,"15",1.44,1.39,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",40.4105676,"Jun-12","12","Jun"
"5809","2022D066P032","PIPE",67,"15",1.48,1.42,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",22.63526258,"Jun-12","12","Jun"
"5810","2022D066P035","PIPE",155,"15",1.44,1.43,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",53.2636457,"Jun-12","12","Jun"
"5811","2022D066P019","PIPE",146,"15",1.51,1.4,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",49.52479835,"Jun-12","12","Jun"
"5812","2022D066P020","PIPE",23,"15",1.47,1.42,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",7.879606869,"Jun-12","12","Jun"
"5813","2022D066P021","PIPE",96,"15",1.45,1.44,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",32.57957102,"Jun-12","12","Jun"
"5814","2022D066P067","PIPE",31,"15",1.42,1.2,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",10.82846287,"Jun-12","12","Jun"
"5815","2022D066P023","PIPE",49,"15",-1.29,-1.45,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",16.10236857,"Jun-12","12","Jun"
"5816","2022D066P024","PIPE",62.5,"24",-1.65,-3.4,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",22.02982599,"Jun-12","12","Jun"
"5817","2022D066P022","PIPE",68,"15",-1.3,-1.3,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",22.94209119,"Jun-12","12","Jun"
"5818","2022D066P025","PIPE",99.7,"15",1.42,1.23,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",33.78338083,"Jun-12","12","Jun"
"5819","2022D066P027","PIPE",116,"15",1.48,1.39,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",39.69658411,"Jun-12","12","Jun"
"5820","2022D066P026","PIPE",193,"15",1.41,1.39,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",65.15962836,"Jun-12","12","Jun"
"5821","2022D066P068","PIPE",110,"15",1.48,1.46,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",37.33841038,"Jun-12","12","Jun"
"5822","2022D066P069","PIPE",30,"15",0.99,0.91,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",10.52726978,"Jun-12","12","Jun"
"5823","2022D066P071","PIPE",126,"15",1.46,1.43,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",42.68172765,"Jun-12","12","Jun"
"5824","2022D066P072","PIPE",97,"15",1.49,1.46,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",32.86431571,"Jun-12","12","Jun"
"5825","2022D066P073","PIPE",126,"15",1.39,1.37,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",42.68021552,"Jun-12","12","Jun"
"5826","2022D066P070","PIPE",97,"15",1.44,1.48,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",33.10081775,"Jun-12","12","Jun"
"5827","2022D066P074","PIPE",32,"15",0.99,0.93,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",11.1124406,"Jun-12","12","Jun"
"5828","2022D066P075","PIPE",102,"15",1.37,1.51,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",34.87475144,"Jun-12","12","Jun"
"5829","2022D066P079","PIPE",28,"24",-2.28,-2.44,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",9.177772952,"Jun-12","12","Jun"
"5830","2022D066P081","PIPE",11,"12",2.78,2.66,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",3.548403731,"Jun-12","12","Jun"
"5831","2022D066P080","PIPE",45,"8",3.01,2.93,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",15.40239903,"Jun-12","12","Jun"
"5832","2022D066P083","PIPE",49,"8",3.02,2.97,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",16.69613535,"Jun-12","12","Jun"
"5833","2022D066P082","PIPE",188,"24",1.34,1.33,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",64.07960652,"Jun-12","12","Jun"
"5834","2022D066P084","PIPE",9,"12",2.73,2.37,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",2.718934516,"Jun-12","12","Jun"
"5835","2022D066P085","PIPE",80,"24",-1.67,-3.4,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",26.67490911,"Jun-12","12","Jun"
"5836","2022D066P076","PIPE",53,"15",-1.32,-1.33,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",17.65091066,"Jun-12","12","Jun"
"5837","2022D066P077","PIPE",23,"15",-1.34,-1.36,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",7.876283201,"Jun-12","12","Jun"
"5838","2022D066P078","PIPE",52,"15",1.49,1.47,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",17.9689269,"Jun-12","12","Jun"
"5839","2022D066P045","PIPE",162,"15",1.45,1.44,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",56.08342771,"Jun-12","12","Jun"
"5840","2022D066P046","PIPE",51.8,"15",-1.3,-1.29,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",18.2902629,"Jun-12","12","Jun"
"5841","2022D066P047","PIPE",22.9,"15",-0.75,-0.8,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",7.014773756,"Jun-12","12","Jun"
"5842","2022D066P048","PIPE",54,"15",1.46,1.43,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",17.97045358,"Jun-12","12","Jun"
"5843","2022D066P049","PIPE",28,"24",1.42,-1.36,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",10.00012885,"Jun-12","12","Jun"
"5844","2022D066P050","PIPE",45,"8",3,2.93,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",15.16766127,"Jun-12","12","Jun"
"5845","2022D066P051","PIPE",11,"12",2.8,2.47,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",3.554216094,"Jun-12","12","Jun"
"5846","2022D066P053","PIPE",49,"8",2.98,2.98,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",16.69571638,"Jun-12","12","Jun"
"5847","2022D066P054","PIPE",9,"12",3.44,2.77,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",3.318494577,"Jun-12","12","Jun"
"5848","2022D066P055","PIPE",80,"24",-1.74,NA,"HIGHT DENSITY POLYETHYLENE PIPE","MIAMI LAKES","C8",27.13487644,"Jun-12","12","Jun"
